discovery keyword,channel name,URL,emails,total subs,AVG views,AVG engagement,date recorded,sampleSize
gaming mouse vs normal mouse,vtech,https://www.youtube.com/channel/UCG9Wgrx3fRGRXCjwprl3_2Q,testEmail,5713,449.2916666666667,0.06565890753964573,2018-04-30 14:31:34.779685,25.0
gaming mouse vs normal mouse,iWilly,https://www.youtube.com/channel/UCPqGV4QfTBChs-cLd6MgH_w,testEmail,3117,1472.75,0.060147018665170894,2018-04-30 14:31:38.568417,25.0
gaming mouse vs normal mouse,TopTenGamer,https://www.youtube.com/channel/UCOT-JgeHTozZ4tM1udNRujA,testEmail,20054,12573.15,0.01468815020813986,2018-04-30 14:31:41.582448,21.0
gaming mouse vs normal mouse,The Chosen Hero,https://www.youtube.com/channel/UCX3yBTgAL7j0DNisOZ9ieZg,testEmail,513,,,2018-04-30 14:31:41.713091,0.0
gaming mouse vs normal mouse,TecnoLider,https://www.youtube.com/channel/UCFlcmhJsopadEak_lTA3a4g,testEmail,31220,4769.421052631579,0.0952631346627087,2018-04-30 14:31:44.574273,21.0
gaming mouse vs normal mouse,Arak Technologies,https://www.youtube.com/channel/UC1KvaGtsJ7z34A_-vhk4vXA,testEmail,1116,734.3181818181819,0.09475910450840813,2018-04-30 14:31:48.535872,25.0
gaming mouse vs normal mouse,Redragon Latam,https://www.youtube.com/channel/UCM0toFrluCsdovD7GaDyPvQ,testEmail,7139,2800.818181818182,0.02449284300042195,2018-04-30 14:31:50.277002,11.0
gaming mouse vs normal mouse,helmutssss,https://www.youtube.com/channel/UCQUlJyRo2TAHQAykp99vCEQ,testEmail,17223,3076.2,0.0626909823808595,2018-04-30 14:31:53.236941,21.0
gaming mouse vs normal mouse,Wardenize,https://www.youtube.com/channel/UCshiuL4FCA87MORvaBR5TUQ,testEmail,7,87.16666666666667,,2018-04-30 14:31:54.399960,6.0
gaming mouse vs normal mouse,Kyuunex,https://www.youtube.com/channel/UCD6un8-O5HBp2NhnAAQJT4Q,testEmail,56,,,2018-04-30 14:31:54.765345,1.0
gaming mouse vs normal mouse,JianHao Tan,https://www.youtube.com/channel/UCGwcH4qnJ2qM_ZJUSFcAMAA,testEmail,1262058,496722.75,0.027392544432482707,2018-04-30 14:31:55.743928,4.0
gaming mouse vs normal mouse,CodeNameImmy,https://www.youtube.com/channel/UCDrvqcnoLvK8T15jTEpcDTg,testEmail,102,105.88888888888889,0.283105981112277,2018-04-30 14:31:57.072781,10.0
gaming mouse vs normal mouse,Madru,https://www.youtube.com/channel/UC5-xeiH5bpyaeDk6A1qkM1Q,testEmail,115467,,,2018-04-30 14:31:58.182640,1.0
gaming mouse vs normal mouse,EnricoJo,https://www.youtube.com/channel/UCGQKzBuhLC3tFpQ8H_OuBzw,testEmail,110,68.33333333333333,0.12682926829268293,2018-04-30 14:31:59.657533,3.0
gaming mouse vs normal mouse,Muhammad Akmal Bin Zahri,https://www.youtube.com/channel/UCRqt-uFFmtYjlNrX8MbXA6w,testEmail,0,,,2018-04-30 14:32:00.116133,1.0
gaming mouse vs normal mouse,IDxF,https://www.youtube.com/channel/UCuk4wsiqwhxPeX7AK72XEtg,testEmail,1924,34.25,0.08759124087591241,2018-04-30 14:32:02.269683,13.0
gaming mouse vs normal mouse,BrunaBru21,https://www.youtube.com/channel/UCkK_NOwJ-IEcFt_4lHGrFrg,testEmail,9102,1614.8,0.2136487490710924,2018-04-30 14:32:06.000323,25.0
gaming mouse vs normal mouse,iBiohazzard,https://www.youtube.com/channel/UC29zuI5V0BOhqxBcpSG8IIg,testEmail,102,,,2018-04-30 14:32:06.976430,0.0
gaming mouse vs normal mouse,pro gr,https://www.youtube.com/channel/UCBOjYwuG66cN1rRcgFRVflA,testEmail,5,14.25,0.2807017543859649,2018-04-30 14:32:07.736586,4.0
gaming mouse vs normal mouse,Its Exploit,https://www.youtube.com/channel/UCPwjYp1nZNIVpOQZsMtRJ2w,testEmail,229,32.041666666666664,0.061591204634117505,2018-04-30 14:32:12.039059,25.0
gaming mouse vs normal mouse,Guild Master,https://www.youtube.com/channel/UCZhRD-2QxrgMmdo6rflpmaA,testEmail,185,32.0,0.03515625,2018-04-30 14:32:16.311130,25.0
gaming mouse review,GF SirJames I Gamerfuzion,https://www.youtube.com/channel/UC7GbQU6vJB3vAIHyn5SNuLQ,testEmail,29113,1324.7142857142858,0.06854577806535102,2018-04-30 14:32:22.836344,8.0
gaming mouse review,Michael Miller,https://www.youtube.com/channel/UC-ycLPAgU8_RCFGltJnM_fA,testEmail,261,2560.4761904761904,0.021253825215141933,2018-04-30 14:32:25.930384,23.0
gaming mouse review,Hoosier Hardware,https://www.youtube.com/channel/UCkG27ZN7yRuu5sBBZOuO_rw,testEmail,8048,1595.5833333333333,0.05229449045258538,2018-04-30 14:32:29.158267,25.0
gaming mouse review,A R M Y T R I C K S,https://www.youtube.com/channel/UCeWelk9iPjUtBLVJL8Cm2Dg,testEmail,6070,1625.6666666666667,0.05490055361902809,2018-04-30 14:32:31.339488,13.0
gaming mouse review,Windows Central,https://www.youtube.com/channel/UCDMnCGlkv4gyFGZo_ZT3atg,testEmail,284096,11758.5,0.03616107496704511,2018-04-30 14:32:32.779923,11.0
gaming mouse review,Tech Minds,https://www.youtube.com/channel/UC9a8Z6Sp6eb2s3O79pX5Zvg,testEmail,3457,2264.375,0.02693900082804306,2018-04-30 14:32:36.208519,25.0
gaming mouse review,Ritish Verma,https://www.youtube.com/channel/UCJbjL5s2e3rKhLjFxKcPBrQ,testEmail,4675,10704.9,0.008575512148642212,2018-04-30 14:32:39.641503,21.0
gaming mouse and keyboard,402THUNDER402,https://www.youtube.com/channel/UC-uyvnv84IIzV3G_O4fPYgA,testEmail,710979,36237.71428571428,0.114596474075943,2018-04-30 14:32:47.049012,7.0
gaming mouse and keyboard,ImBazi,https://www.youtube.com/channel/UCCs3mSM98jIhBbzur603Itw,testEmail,13626,125223.25,0.01070659231184533,2018-04-30 14:32:48.928196,8.0
gaming mouse and keyboard,surefire111,https://www.youtube.com/channel/UCAsGgJXDJgIKOnx3tRwhWSA,testEmail,352,,,2018-04-30 14:32:49.791503,0.0
gaming mouse and keyboard,Ethos,https://www.youtube.com/channel/UCRbqsrRofDCw0Pz7rJR534A,testEmail,48716,,,2018-04-30 14:32:50.635705,0.0
gaming mouse and keyboard,richmmeister,https://www.youtube.com/channel/UC7IAF4zVE2I4CuLwHfF8lHA,testEmail,670,2368.304347826087,0.009509647335279323,2018-04-30 14:32:53.669969,25.0
gaming mouse and keyboard,Dynamic Tech,https://www.youtube.com/channel/UCuQrkPqt8gG7US_QGIW5gFg,testEmail,587,787.5652173913044,0.02340040852379375,2018-04-30 14:32:57.437942,25.0
gaming mouse and keyboard,Garuda Team Games,https://www.youtube.com/channel/UCjQ78tDtJkDOSqQWqgiU1Uw,testEmail,5419,1948.75,0.027797454704334815,2018-04-30 14:33:00.984853,25.0
gaming mouse and keyboard,LuciƒeR Gaming,https://www.youtube.com/channel/UCAQmKW592TTExno5OeJ8jDw,testEmail,6107,399.1666666666667,0.03089770354906054,2018-04-30 14:33:03.399636,13.0
gaming mouse and keyboard,CultOfMush,https://www.youtube.com/channel/UC7Cj7VhPm234Zclm0_rTGPg,testEmail,223408,14433.875,0.043815505969941125,2018-04-30 14:33:06.355248,25.0
gaming mouse and keyboard,JC Navarro,https://www.youtube.com/channel/UCys61tTBRKhC3wsAY3mDmyA,testEmail,0,,,2018-04-30 14:33:06.965514,1.0
gaming mouse and keyboard,Denny's Tips,https://www.youtube.com/channel/UC_e8WWUzwtjvFdCxMmud0LA,testEmail,20291,11574.375,0.02748528538258005,2018-04-30 14:33:10.455951,25.0
gaming mouse and keyboard,AR TECH,https://www.youtube.com/channel/UCp_iGxgDTYbdaxupYBrInrg,testEmail,874,266.8888888888889,0.029558701082431305,2018-04-30 14:33:12.098104,10.0
gaming mouse for fortnite,Nicks,https://www.youtube.com/channel/UCfWhXCFkZ0x18xRfsbYPtog,testEmail,262189,117195.47826086957,0.02789393862947673,2018-04-30 14:33:20.210300,24.0
gaming mouse for fortnite,Treydo,https://www.youtube.com/channel/UCSjV4Q5XD1O9F4wMmfZ0JUw,testEmail,41157,17742.82608695652,0.053285059076744634,2018-04-30 14:33:23.887323,25.0
gaming mouse for fortnite,Cinema Of Gaming,https://www.youtube.com/channel/UClmNjMqPfpcePn1JdRBq7mw,testEmail,142471,380124.5714285714,0.01535173431867448,2018-04-30 14:33:25.166917,8.0
gaming mouse for fortnite,ErockYT,https://www.youtube.com/channel/UCdTIvPsCnXs86WU1FcjWpjQ,testEmail,1519,239.41176470588235,0.07010135135135134,2018-04-30 14:33:27.878757,18.0
gaming mouse for fortnite,Cole Wist Vlogs,https://www.youtube.com/channel/UCSl2AjHq5oiL2sXzwpy6NXg,testEmail,130,32.166666666666664,0.14766839378238342,2018-04-30 14:33:30.005088,13.0
gaming mouse for fortnite,William Carrier,https://www.youtube.com/channel/UCvlczDz8UHv8PALlfvAd19Q,testEmail,975,665.5,0.018782870022539443,2018-04-30 14:33:31.325058,2.0
gaming mouse for fortnite,MkElite,https://www.youtube.com/channel/UCis7YYNX2qW_dTHSXUNmYZQ,testEmail,485374,20924.30769230769,0.038769778248338334,2018-04-30 14:33:33.088792,13.0
gaming mouse for fortnite,Too Randumb,https://www.youtube.com/channel/UCcHSe6R-qz_ndHxkPQc7pew,testEmail,75399,6183.666666666667,0.07188203846974145,2018-04-30 14:33:36.227799,25.0
gaming mouse for fortnite,Martoz,https://www.youtube.com/channel/UCMFEI-CWLBE8zdOu7BeSlow,testEmail,3183,1848.6,0.07930325651844641,2018-04-30 14:33:37.378977,5.0
gaming mouse for fortnite,Rike,https://www.youtube.com/channel/UCusl-WGO8WsPRwRnBX39biA,testEmail,181574,50524.4,0.08732432430487233,2018-04-30 14:33:39.001354,11.0
gaming mouse for fortnite,BaSick,https://www.youtube.com/channel/UCoQW1j9P9vHnKRB4aHgoCdA,testEmail,0,8744.0,,2018-04-30 14:33:42.360016,24.0
gaming mouse for fortnite,MasterOv,https://www.youtube.com/channel/UCYfybUu1hUKRZl3r7FYAgHg,testEmail,2524862,95567.47826086957,0.03186230353058071,2018-04-30 14:33:44.987038,25.0
gaming mouse for fortnite,Chuck,https://www.youtube.com/channel/UCLxrpY1bD6p_FNq749NraRQ,testEmail,373790,68793.75,0.030528754428999726,2018-04-30 14:33:46.982535,17.0
gaming mouse for fortnite,KingKris1K,https://www.youtube.com/channel/UCJQ0YsTIGQjGxbzkEGsTacQ,testEmail,3354,833.8,0.017270328615975054,2018-04-30 14:33:47.863187,5.0
gaming mouse for fortnite,TheRelaxingEnd,https://www.youtube.com/channel/UCWVuy4NPohItH9-Gr7e8wqw,testEmail,2047153,247139.0,0.0342556887689384,2018-04-30 14:33:49.471108,13.0
gaming mouse for fortnite,Concludely,https://www.youtube.com/channel/UCUQwOP1o3toumKU1yKpp5uw,testEmail,22836,1106.6,0.05385866618470993,2018-04-30 14:33:50.735897,11.0
gaming mouse for fortnite,KaidGames,https://www.youtube.com/channel/UCSaN-1_bcXI6hObCxAO-W7w,testEmail,2176,2146.086956521739,0.038371150729335494,2018-04-30 14:33:54.327571,24.0
gaming mouse for fortnite,Miixhvell,https://www.youtube.com/channel/UCXhqbE_8Rdqoi2yyinVQylw,testEmail,126,49.666666666666664,0.10570469798657718,2018-04-30 14:33:56.249274,13.0
gaming mouse for fortnite,Fortnite Funny,https://www.youtube.com/channel/UCny0sheaqkotZIb6BjfQGWQ,testEmail,627716,402070.13333333336,0.021711898568560553,2018-04-30 14:33:58.106028,16.0
gaming mouse for fortnite,asmoKPlayz,https://www.youtube.com/channel/UC3NeQTyLfEAq3o3IYtfgv4w,testEmail,677,81.375,0.12235356975889934,2018-04-30 14:34:01.431730,25.0
gaming mouse for fortnite,Fortnite Fever,https://www.youtube.com/channel/UCpobQ8fYuB3zq4I8DzhfWiw,testEmail,25391,229455.91666666666,0.010168201454123525,2018-04-30 14:34:04.460250,25.0
gaming mouse for fortnite,Mythic Booster,https://www.youtube.com/channel/UCr4LlRKMhdct19DaFmCJeOg,testEmail,662,68.0,0.1,2018-04-30 14:34:05.775286,5.0
gaming mouse for fortnite,Prophecy Tech,https://www.youtube.com/channel/UC4NxRIlCBRI-jDPwpyyZJaQ,testEmail,29508,11692.285714285714,0.08186472155022848,2018-04-30 14:34:07.752923,15.0
gaming mouse for fortnite,WitnessChris,https://www.youtube.com/channel/UC4NVCp6haY6Dt0I-dL02L-A,testEmail,1578,659.2222222222222,0.05396040094783911,2018-04-30 14:34:10.878911,19.0
gaming mouse for fortnite,Avxry,https://www.youtube.com/channel/UCDXLOV3S0GTwmD8V8GP6w9Q,testEmail,1327039,109711.28571428571,0.04782552647923967,2018-04-30 14:34:12.147112,8.0
gaming mouse for fortnite,SuperDan,https://www.youtube.com/channel/UCW_xNvhN7WTlFYZtuWRMIlQ,testEmail,25933,445.625,0.0752376499922082,2018-04-30 14:34:13.841986,9.0
gaming mouse for fortnite,Spenze,https://www.youtube.com/channel/UCwC4nV67iifSd_ZQmQqHiXQ,testEmail,412,183.57142857142858,0.09437094682230868,2018-04-30 14:34:16.619035,16.0
gaming mouse for fortnite,Precellence,https://www.youtube.com/channel/UCwDRF_UfrWJclH5NgF_MsBQ,testEmail,3549,1182.2,0.06925882065452359,2018-04-30 14:34:18.330587,10.0
gaming mouse for fortnite,LyricalFighter,https://www.youtube.com/channel/UCAIUk9_drwxkzQtlrwhHazw,testEmail,24226,19186.222222222223,0.028770645602168222,2018-04-30 14:34:19.617330,10.0
gaming mouse for fortnite,DylansChillen,https://www.youtube.com/channel/UC6Oklv1Im_alv36sadnCe2A,testEmail,5460,2658.190476190476,0.06314714628641037,2018-04-30 14:34:22.614516,22.0
gaming mouse for fortnite,Daily Fortnite Clips,https://www.youtube.com/channel/UC8mlqUx14PkUrJvGz7IeO8w,testEmail,3875,1569.1,0.04674502520401444,2018-04-30 14:34:25.699604,22.0
gaming mouse for fortnite,HeyImBee,https://www.youtube.com/channel/UC3otv50sBsnMrFbZNwawApQ,testEmail,920941,1004211.5555555555,0.032223843050335564,2018-04-30 14:34:27.032148,10.0
gaming mouse for fortnite,ActIsAnime,https://www.youtube.com/channel/UCnSxjoLwQM_b9u8Fd9FUI7Q,testEmail,12396,13631.391304347826,0.03132214587232098,2018-04-30 14:34:29.673250,25.0
gaming mouse for fortnite,Provolt,https://www.youtube.com/channel/UC60sdUj1EwjGD3Hy0-wwb8g,testEmail,704,145.95833333333334,0.25264059377676273,2018-04-30 14:34:33.863516,25.0
gaming mouse for fortnite,CiccioGamer89,https://www.youtube.com/channel/UC1jTVZboWRPpjGKAN921M5w,testEmail,2450108,317943.0416666667,0.08910835188047736,2018-04-30 14:34:36.755196,25.0
gaming mouse for fortnite,Faiz,https://www.youtube.com/channel/UCpXAlDjAko545fZjAIKmA8A,testEmail,99948,289770.8947368421,0.018465061619662708,2018-04-30 14:34:39.056521,20.0
gaming mouse with number pad,devomorph,https://www.youtube.com/channel/UCoxSxLvJ6rmjpVNYrkP5oRQ,testEmail,11039,1481.2222222222222,0.04015176340070039,2018-04-30 14:34:47.703786,20.0
gaming mouse with number pad,GAMEMASSACRE,https://www.youtube.com/channel/UCg_r2N9w6Uo288C7qCbBpxg,testEmail,47939,3932.6666666666665,0.03788777758942194,2018-04-30 14:34:51.136436,25.0
gaming mouse with number pad,SammySwiss,https://www.youtube.com/channel/UCZ4JE1OSWDdH7YCkjS57gaw,testEmail,13867,8448.333333333334,0.01171828763069639,2018-04-30 14:34:53.159483,13.0
gaming mouse with number pad,SkullHQ,https://www.youtube.com/channel/UCAL6u4aN7Wspf31oUmrUArQ,testEmail,1092,41.714285714285715,0.03059360730593607,2018-04-30 14:34:55.789574,16.0
gaming mouse with number pad,Computer Hackery,https://www.youtube.com/channel/UCRRs6yY81n2WPdDjZlMcTxA,testEmail,12,25.0625,0.09285609505647645,2018-04-30 14:34:58.089339,18.0
gaming mouse with number pad,TheWarOwl,https://www.youtube.com/channel/UCpFcHE36IoySjYj1Rytxyog,testEmail,1109645,232379.73913043478,0.061209641115909603,2018-04-30 14:35:00.825651,25.0
gaming mouse with number pad,JBTech17,https://www.youtube.com/channel/UC9tJIbWni5bO6CYCJJMuvXA,testEmail,64461,10431.318181818182,0.017543324516643498,2018-04-30 14:35:03.839267,23.0
gaming mouse with number pad,SASHA!,https://www.youtube.com/channel/UCFQzg9wPVHUDs7xiaCCyXhw,testEmail,947,1973.1666666666667,0.016174611712997333,2018-04-30 14:35:07.521526,20.0
gaming mouse with number pad,Dieseldog049,https://www.youtube.com/channel/UCwwLhR20JDTMtFZgUMFHYbA,testEmail,28,,,2018-04-30 14:35:08.222136,0.0
gaming mouse with number pad,ThinkComputers,https://www.youtube.com/channel/UCcdIoozulCbFuHt8-X-XJNw,testEmail,17944,1336.8,0.01890539143680975,2018-04-30 14:35:09.992730,11.0
gaming mouse with number pad,Gamesgamesgames,https://www.youtube.com/channel/UCAyhiBw975kBw_uDO0EX5VQ,testEmail,5512,732.8333333333334,0.04139185808505799,2018-04-30 14:35:12.813992,19.0
gaming mouse with number pad,Bloody,https://www.youtube.com/channel/UCfMVevp60bh8EBYdvnGiN1Q,testEmail,1153,4184.9,0.007832392118754996,2018-04-30 14:35:14.315534,10.0
gaming mouse with number pad,FlashFinalVegeta,https://www.youtube.com/channel/UCfCSD73eBqlj-AFsNXtfhPg,testEmail,87667,16554.5,0.015675496088676796,2018-04-30 14:35:15.183864,2.0
gaming mouse with number pad,MrZweetz,https://www.youtube.com/channel/UCnDHcv4pAmZGOEaZe8-1vkQ,testEmail,44,138.5,,2018-04-30 14:35:16.585254,2.0
gaming mouse with number pad,Juanchivox,https://www.youtube.com/channel/UCOlNAyoW8XG5BlJYjNs1-xw,testEmail,198760,3071.785714285714,0.08332984536681783,2018-04-30 14:35:18.623417,15.0
gaming mouse with number pad,Review Lifetime,https://www.youtube.com/channel/UCv7MdyG9_2X8jExmG5J9QIQ,testEmail,0,3.9285714285714284,,2018-04-30 14:35:20.497585,15.0
logitech gaming mouse review,ForrestKnight,https://www.youtube.com/channel/UC2WHjPDvbE6O328n17ZGcfg,testEmail,13268,5786.782608695652,0.04092534711786981,2018-04-30 14:35:28.748269,25.0
logitech gaming mouse review,LordSevein,https://www.youtube.com/channel/UCFbZY5NIiMqJOdbfPdkgBZA,testEmail,40201,519.0833333333334,0.024241451276288326,2018-04-30 14:35:30.972178,13.0
logitech gaming mouse review,Jack's Gadgets,https://www.youtube.com/channel/UCTj1MHhYiV7qWq_6rQbdjNQ,testEmail,1934,,,2018-04-30 14:35:32.268490,1.0
logitech gaming mouse review,PureSolidness,https://www.youtube.com/channel/UCwKaoX81BONjSBSnl4n5I0g,testEmail,28997,6132.0,0.026133398564905413,2018-04-30 14:35:33.991865,4.0
logitech gaming mouse review,Chris Shao,https://www.youtube.com/channel/UCENg2v7c5RJEITLzWLY81pA,testEmail,10095,50.5,0.19306930693069307,2018-04-30 14:35:35.271884,4.0
logitech gaming mouse review,Patrick Burnham,https://www.youtube.com/channel/UCuihewGy3HwYAgh6dw9JL9Q,testEmail,3541,,,2018-04-30 14:35:35.668681,0.0
logitech gaming mouse review,Chilla Frilla,https://www.youtube.com/channel/UCF1E_aMmiV3BNeDQUlzILDg,testEmail,224102,188699.47368421053,0.02838307361468668,2018-04-30 14:35:38.397391,20.0
logitech gaming mouse review,Gaming Till Disconnected,https://www.youtube.com/channel/UCj01PquTHNwTM99d9NyrbMw,testEmail,7594,11770.714285714286,0.016894229018751136,2018-04-30 14:35:40.035569,8.0
logitech gaming mouse review,Cameron Reviews,https://www.youtube.com/channel/UCv4H9s6-YlwYyZsUYsLdI7Q,testEmail,14599,4441.0,0.01030173384372889,2018-04-30 14:35:42.406774,13.0
logitech gaming mouse review,Bukapaket,https://www.youtube.com/channel/UCHvYakc34yjpBSTDuFFkeWQ,testEmail,51650,44201.217391304344,0.03166448297705749,2018-04-30 14:35:45.595042,25.0
logitech gaming mouse review,TheSneezingMonkey,https://www.youtube.com/channel/UC0fq3AotA0DLVxowFoXOuWw,testEmail,1197,22.0,,2018-04-30 14:35:46.779762,3.0
evga review,Audiovizuando,https://www.youtube.com/channel/UCsOXTeFfpDHg0M-9Kxho2Ow,testEmail,86513,5230.666666666667,0.09710361967881723,2018-04-30 14:35:53.700946,13.0
evga review,DannyzPlay,https://www.youtube.com/channel/UC_7lTQ3DE0GB64Pqd3ny_DA,testEmail,1671,568.9230769230769,0.029069767441860468,2018-04-30 14:35:55.953048,14.0
evga review,TECNO EXTREME,https://www.youtube.com/channel/UC5gXLoxmgoJn0C1iBeOaqXg,testEmail,1336,370.30434782608694,0.08347075901672592,2018-04-30 14:35:59.533436,25.0
evga review,Scan Computers,https://www.youtube.com/channel/UCW1l3AZdVyQdUk-PqQhJ8Zw,testEmail,32661,1807.1304347826087,0.10536543862258423,2018-04-30 14:36:02.280045,25.0
evga review,Jacky & Will: Gaming e TI,https://www.youtube.com/channel/UCsQQ8DDUeMmNIYWTko7UKAg,testEmail,6038,851.0,0.23885624755189971,2018-04-30 14:36:04.975673,25.0
evga review,Spartan Geek,https://www.youtube.com/channel/UCk5P7-ZHAS8ddSEkUA2yXHA,testEmail,295033,21676.545454545456,0.08753526364203174,2018-04-30 14:36:09.647415,12.0
evga review,Tanner Miller,https://www.youtube.com/channel/UCG69ftKgo9T-LDe64XsRP_w,testEmail,296,5170.833333333333,0.01260028728584942,2018-04-30 14:36:12.678242,25.0
evga review,TopAchat,https://www.youtube.com/channel/UCOaX4zvPzmv0eBbUWOOOB_A,testEmail,21908,15506.727272727272,0.05870301648160525,2018-04-30 14:36:16.217706,25.0
gaming monitor  review,AIR BEAR,https://www.youtube.com/channel/UCZubVL5Tt73xFNrhUNO9ctw,testEmail,6873,,,2018-04-30 14:36:21.898204,0.0
gaming monitor  review,Western Gents United,https://www.youtube.com/channel/UCYq02d834D2FVQ0cWRkYGjg,testEmail,13424,5432.363636363636,0.04472354240578352,2018-04-30 14:36:23.896652,12.0
gaming monitor  review,NHE Gaming,https://www.youtube.com/channel/UCO1wrPsOmX1tUOJK6nfBBcw,testEmail,2672,128.75,0.05242718446601942,2018-04-30 14:36:26.854286,21.0
gaming monitor  review,Lims Cave,https://www.youtube.com/channel/UC9M8-Fo7m7edE8-H7GLtz3A,testEmail,5712,13168.3,0.037877157854679634,2018-04-30 14:36:28.398232,10.0
gaming monitor  review,NSK Ciroc,https://www.youtube.com/channel/UC8-TWQ6i7QWL0qI65dEzGug,testEmail,1425,,,2018-04-30 14:36:28.875613,1.0
gaming monitor  review,PEMMZCHANNEL,https://www.youtube.com/channel/UC0s6fhEaL9_rVmk91aXtgrg,testEmail,28993,9031.5,0.0513868128217904,2018-04-30 14:36:30.538416,11.0
mechanical gaming keyboard review ,AuraofVengeance,https://www.youtube.com/channel/UC7x7CgwpSuND32w5S3s67tw,testEmail,149,,,2018-04-30 14:36:31.063320,0.0
gaming monitor  review,Xbacon gamN,https://www.youtube.com/channel/UCDm6tUYrPk3NYpOxwj_GB5Q,testEmail,410,305.42857142857144,0.0339881509198628,2018-04-30 14:36:32.237443,7.0
