discovery keyword,channel name,email,country,URL,AVG views,AVG engagement,notes,reachOut,total subs,date recorded,sampleSize,id,categoryId
minecraft expert news,Tripolar,testEmail,US,https://www.youtube.com/channel/UCWKoRSnZArx26Tr9hapGeaQ/about,16848.833333333332,0.04641969791913515,no notes,3,179279,2018-05-10 17:08:12.442155,25.0,UCWKoRSnZArx26Tr9hapGeaQ,Gaming
minecraft pro guide,GoodTimesWithScar,testEmail,US,https://www.youtube.com/channel/UCodkNmk9oWRTIYZdr_HuSlg/about,11129.75,0.09097239380938475,no notes,3,334840,2018-05-10 17:08:19.261050,12.0,UCodkNmk9oWRTIYZdr_HuSlg,Gaming
minecraft pro guide,The Android Miner,testEmail,GB,https://www.youtube.com/channel/UC60Hb-G4iKOvYF7uh0QA24g/about,637.0,0.1561823269897804,no notes,3,34207,2018-05-10 17:08:22.564446,25.0,UC60Hb-G4iKOvYF7uh0QA24g,Gaming
minecraft pro guide,Vikkstar123HD,testEmail,GB,https://www.youtube.com/channel/UCmbnlwXAdGYACzvStDjquaA/about,172441.72222222222,0.031178971575260048,no notes,0,3038906,2018-05-10 17:08:24.974633,19.0,UCmbnlwXAdGYACzvStDjquaA,Gaming
minecraft pro guide,TheKiwiColonel,testEmail,GB,https://www.youtube.com/channel/UC-y9HWIGC9lCskVTGPoypDQ/about,7163.8,0.036042323906306704,no notes,3,9761,2018-05-10 17:08:26.108065,5.0,UC-y9HWIGC9lCskVTGPoypDQ,Gaming
minecraft pro guide,TheGoldenMCL // Parkour Finest,testEmail,US,https://www.youtube.com/channel/UCV2S8pRL74XFur_UzbAQGdA/about,654.5,0.14775100122693705,no notes,3,7170,2018-05-10 17:08:28.352788,11.0,UCV2S8pRL74XFur_UzbAQGdA,Gaming
minecraft pro tutorial,Captain Deadlock | Minecraft,testEmail,US,https://www.youtube.com/channel/UC4BuRUwk1tGDQ7lrrloucDQ/about,12343.578947368422,0.01585335463379876,no notes,3,49265,2018-05-10 17:08:34.407518,20.0,UC4BuRUwk1tGDQ7lrrloucDQ,Gaming
minecraft pro tutorial,RebellGamesGR,testEmail,GR,https://www.youtube.com/channel/UCDRT1c0XTUMCw-sZ_KlfgsQ/about,3518.4,0.14972714870395631,no notes,3,27305,2018-05-10 17:08:35.353412,5.0,UCDRT1c0XTUMCw-sZ_KlfgsQ,Gaming
minecraft pro tutorial,KeiferMC - Todo Sobre Minecraft,testEmail,VE,https://www.youtube.com/channel/UCXTFps9knjehEVu6G6RJcxw/about,612284.1111111111,0.03849447524088762,no notes,3,2382789,2018-05-10 17:08:36.769802,9.0,UCXTFps9knjehEVu6G6RJcxw,Gaming
minecraft pro tutorial,ArticKraft,testEmail,ES,https://www.youtube.com/channel/UCGeUHhfBn-mkNq19bWPcLPQ/about,8664.666666666666,0.10710492707195125,no notes,3,338455,2018-05-10 17:08:39.795358,24.0,UCGeUHhfBn-mkNq19bWPcLPQ,Gaming
minecraft pro tutorial,AlfaNMC,testEmail,country not detected,https://www.youtube.com/channel/UCsDj9DStOCXdBgoh_U3ZZRA/about,822.6086956521739,0.062315010570824524,no notes,3,280941,2018-05-10 17:08:43.429200,25.0,UCsDj9DStOCXdBgoh_U3ZZRA,Gaming
minecraft pro tutorial,alanfull98,testEmail,MX,https://www.youtube.com/channel/UC1od9Cvx-wMx5U62Cknl_Og/about,80705.6875,0.08447902138247691,no notes,3,864333,2018-05-10 17:08:45.561616,17.0,UC1od9Cvx-wMx5U62Cknl_Og,Gaming
minecraft pro tutorial,Madnes64,testEmail,country not detected,https://www.youtube.com/channel/UCnj7FzYS_fuFZV5DaBtrMxA/about,13125.6,0.08264765039312488,no notes,3,134835,2018-05-10 17:08:47.122590,5.0,UCnj7FzYS_fuFZV5DaBtrMxA,Gaming
minecraft pro tutorial,Champwan,testEmail,GB,https://www.youtube.com/channel/UCRJQ8tBHTLHl6R7XRCMiAOQ/about,1465.6,0.062406957125843585,no notes,3,95914,2018-05-10 17:08:49.195047,11.0,UCRJQ8tBHTLHl6R7XRCMiAOQ,Gaming
minecraft pro tutorial,ZachryWilsn / NullBlox,testEmail,US,https://www.youtube.com/channel/UC9cP6i6fIuObpLW53hPXeYw/about,145.5,,no notes,3,1502,2018-05-10 17:08:50.849318,9.0,UC9cP6i6fIuObpLW53hPXeYw,Entertainment
minecraft pro strategy,SkyMikey,testEmail,US,https://www.youtube.com/channel/UCO4_UBks7Fo8Azn_QoxUKHQ/about,1103.4347826086957,0.028232002836991208,no notes,3,5494,2018-05-10 17:08:57.330424,24.0,UCO4_UBks7Fo8Azn_QoxUKHQ,Gaming
minecraft pro strategy,King River,testEmail,US,https://www.youtube.com/channel/UCeyA7oRyqNmIrpVHiMf7TYQ/about,2702.478260869565,0.04675257814888106,no notes,3,3896,2018-05-10 17:09:00.844619,24.0,UCeyA7oRyqNmIrpVHiMf7TYQ,Gaming
minecraft pro strategy,AciDic BliTzz,testEmail,US,https://www.youtube.com/channel/UChxtLSzgqi1nsPMOH5IzTsw/about,17498.434782608696,0.07603133447960563,no notes,3,269250,2018-05-10 17:09:03.817504,25.0,UChxtLSzgqi1nsPMOH5IzTsw,Gaming
minecraft pro strategy,ZachPlaysAN - Minecraft,testEmail,CA,https://www.youtube.com/channel/UCJPSSQAQ9_iPwpJqnd4WSIw/about,852.5384615384615,0.1860507082919787,no notes,3,12003,2018-05-10 17:09:06.039364,13.0,UCJPSSQAQ9_iPwpJqnd4WSIw,Gaming
minecraft pro strategy,Noobslicegamer,testEmail,country not detected,https://www.youtube.com/channel/UC17NnP8C6F5Kvkr432MvD4w/about,277.95454545454544,0.06709090262718191,no notes,3,1178,2018-05-10 17:09:10.434992,23.0,UC17NnP8C6F5Kvkr432MvD4w,Gaming
minecraft pro methods,Teddynator,testEmail,AT,https://www.youtube.com/channel/UCA385JfgnO5azTEdE0k8yhg/about,182238.4,0.031509550127744756,no notes,3,58561,2018-05-10 17:09:15.239439,17.0,UCA385JfgnO5azTEdE0k8yhg,Gaming
minecraft pro methods,field ERASER,testEmail,AU,https://www.youtube.com/channel/UCoBoyRCcKa0XfPml22Zk3eA/about,1276.857142857143,0.023718952785858134,no notes,3,56945,2018-05-10 17:09:16.911741,8.0,UCoBoyRCcKa0XfPml22Zk3eA,Gaming
minecraft pro methods,Splars,testEmail,SE,https://www.youtube.com/channel/UCYxgCgdxMFUtN0uzyOjhoSw/about,688.5416666666666,0.052845790005561104,no notes,3,197,2018-05-10 17:09:20.821709,25.0,UCYxgCgdxMFUtN0uzyOjhoSw,Gaming
minecraft pro methods,GPDK,testEmail,DK,https://www.youtube.com/channel/UCCk6vysqks1wRC3OPInWOiw/about,,,no notes,3,223093,2018-05-10 17:09:21.670643,1.0,UCCk6vysqks1wRC3OPInWOiw,Gaming
minecraft pro methods,MushroomWes,testEmail,country not detected,https://www.youtube.com/channel/UClRE3vHbWIWHM_4kvYDjqfQ/about,1829323.0,0.006360823102317087,no notes,3,35950,2018-05-10 17:09:22.118941,2.0,UClRE3vHbWIWHM_4kvYDjqfQ,Gaming
minecraft pro methods,Twiistz,testEmail,country not detected,https://www.youtube.com/channel/UCiwxS4lMXcQXv5LKbYdbjag/about,7609.833333333333,0.03826189798287304,no notes,3,521093,2018-05-10 17:09:23.586454,6.0,UCiwxS4lMXcQXv5LKbYdbjag,Gaming
minecraft pro lessons,Fan Minecraft PAT and JEN,testEmail,US,https://www.youtube.com/channel/UCqCyBtRb23SkteTQRU0F2EQ/about,13467.916666666666,0.017427219008136624,no notes,3,0,2018-05-10 17:09:29.239285,25.0,UCqCyBtRb23SkteTQRU0F2EQ,Gaming
minecraft pro lessons,AzzyLand,testEmail,CA,https://www.youtube.com/channel/UCzeB_0FNcPIyUSjL_TL5lEw/about,627699.8,0.03418279459915923,no notes,0,3747488,2018-05-10 17:09:30.994204,16.0,UCzeB_0FNcPIyUSjL_TL5lEw,Entertainment
minecraft pro lessons,SuperGameTime2000,testEmail,country not detected,https://www.youtube.com/channel/UC8IwKMdrwu3rZD9JF68L4fQ/about,167.3125,0.038587239154159986,no notes,3,2584,2018-05-10 17:09:33.916496,18.0,UC8IwKMdrwu3rZD9JF68L4fQ,Gaming
minecraft pro lessons,Christian Maund,testEmail,country not detected,https://www.youtube.com/channel/UC2N0_FyYqff13Gjdsn_9QIA/about,106.8,0.1104868913857678,no notes,3,9239,2018-05-10 17:09:35.585697,5.0,UC2N0_FyYqff13Gjdsn_9QIA,Gaming
minecraft pro lessons,Amosdoll Music,testEmail,AU,https://www.youtube.com/channel/UCj31PEVBMTnLvVOCSQGpbog/about,986.4285714285714,0.07074583635047066,no notes,3,320286,2018-05-10 17:09:36.695323,7.0,UCj31PEVBMTnLvVOCSQGpbog,Music
minecraft pro lessons,Stillcraft Animations,testEmail,country not detected,https://www.youtube.com/channel/UCa8xjJQ3lRRoUKOFJrmUZXQ/about,22529034.157894738,0.0033579656230274726,no notes,3,897810,2018-05-10 17:09:38.765283,19.0,UCa8xjJQ3lRRoUKOFJrmUZXQ,Film & Animation
minecraft pro techniques,Agentgb,testEmail,FR,https://www.youtube.com/channel/UC5R5US_-pfkSqHTvDonNoKA/about,124451.18181818182,0.08656890522616623,no notes,3,996179,2018-05-10 17:09:43.225591,13.0,UC5R5US_-pfkSqHTvDonNoKA,Entertainment
minecraft pro techniques,Blizzteam,testEmail,country not detected,https://www.youtube.com/channel/UClFU3c46yGwndsQm1WxmY6w/about,30135.92,0.05106281565441613,- foreign channel,0,32143,2018-05-10 17:09:46.694043,25.0,UClFU3c46yGwndsQm1WxmY6w,Gaming
minecraft pro techniques,Mineasaur,testEmail,country not detected,https://www.youtube.com/channel/UC37bJ7xm_zDcR605eRldaMg/about,4384.521739130435,0.07011407057765791,no notes,3,35277,2018-05-10 17:09:50.418985,25.0,UC37bJ7xm_zDcR605eRldaMg,Gaming
minecraft pro techniques,Zombeanie,testEmail,US,https://www.youtube.com/channel/UCNPUFmKv8EGjxAJYZV1H3EA/about,716.0625,0.08585041767427055,no notes,3,16172,2018-05-10 17:09:52.700019,17.0,UCNPUFmKv8EGjxAJYZV1H3EA,Gaming
minecraft pro videos,EsteVaN YT ッ,testEmail,AR,https://www.youtube.com/channel/UClKILmFr54gSy3yq-OPDQ3Q/about,500855.8333333333,0.009608777613333005,no notes,3,98880,2018-05-10 17:09:57.635670,25.0,UClKILmFr54gSy3yq-OPDQ3Q,People & Blogs
minecraft pro videos,Fuki,testEmail,BR,https://www.youtube.com/channel/UCuybh5jIg-aLjvAxn4zTZrQ/about,16870.5,0.08542807182444419,no notes,3,228754,2018-05-10 17:09:59.964748,15.0,UCuybh5jIg-aLjvAxn4zTZrQ,Gaming
minecraft pro videos,Craftronix,testEmail,country not detected,https://www.youtube.com/channel/UCpd34D3qL-VZMz3TJUdnluw/about,1491568.956521739,0.012675798739228564,no notes,0,1721219,2018-05-10 17:10:02.706067,25.0,UCpd34D3qL-VZMz3TJUdnluw,Film & Animation
minecraft pro videos,MooseCraft,testEmail,US,https://www.youtube.com/channel/UCV7lBBz6G20d87WoKFPjsPw/about,81643.86956521739,0.04392470604482848,no notes,0,2305683,2018-05-10 17:10:05.451432,25.0,UCV7lBBz6G20d87WoKFPjsPw,Gaming
minecraft pro videos,Sub,testEmail,US,https://www.youtube.com/channel/UCCp4IWg4A_JLexo30Jlf-UQ/about,6590.125,0.04267749094288803,no notes,3,1412873,2018-05-10 17:10:06.863173,9.0,UCCp4IWg4A_JLexo30Jlf-UQ,Gaming
minecraft pro tactics,BenMascott,testEmail,US,https://www.youtube.com/channel/UCTxf0Ghl69aKAkfFL1b_6eA/about,6050.25,0.14738491462503947,no notes,3,66440,2018-05-10 17:10:15.566563,25.0,UCTxf0Ghl69aKAkfFL1b_6eA,People & Blogs
minecraft pro tactics,XerainGaming,testEmail,GB,https://www.youtube.com/channel/UCPwA-27vZwTgaDcmrnpBRNA/about,8368.8,0.03943672871117666,no notes,3,222308,2018-05-10 17:10:17.885753,16.0,UCPwA-27vZwTgaDcmrnpBRNA,Gaming
minecraft pro tactics,Geo Style,testEmail,RO,https://www.youtube.com/channel/UCMhBrh3LD1c6hb-B9qn2JrQ/about,8905.0,0.1117880770451383,no notes,3,104813,2018-05-10 17:10:21.696066,25.0,UCMhBrh3LD1c6hb-B9qn2JrQ,Gaming
minecraft pro tactics,TBone,testEmail,country not detected,https://www.youtube.com/channel/UC9igbxI5bLhv6pAvF81FAMg/about,3771.3333333333335,0.05133623668182622,no notes,3,148151,2018-05-10 17:10:24.991453,23.0,UC9igbxI5bLhv6pAvF81FAMg,Gaming
minecraft pro tactics,MonkeyGuyThing,testEmail,country not detected,https://www.youtube.com/channel/UCT-f3xtt7SJ0YO0af84t-uA/about,32.888888888888886,0.05067567567567568,no notes,3,6,2018-05-10 17:10:28.108734,10.0,UCT-f3xtt7SJ0YO0af84t-uA,People & Blogs
minecraft pro tactics,BedWarsTactical,testEmail,country not detected,https://www.youtube.com/channel/UC6VjDSdU8Ybgjv-Dywj0j4A/about,3794.8,0.031358701380836934,no notes,3,1678,2018-05-10 17:10:29.086922,6.0,UC6VjDSdU8Ybgjv-Dywj0j4A,People & Blogs
minecraft pro tactics,Lord Among All Noobs,testEmail,country not detected,https://www.youtube.com/channel/UCdfWhSthYOj1waEVBDtbGDQ/about,3.12,0.13354700854700854,no notes,3,16,2018-05-10 17:10:33.904645,25.0,UCdfWhSthYOj1waEVBDtbGDQ,Gaming
minecraft pro tactics,Tayber,testEmail,US,https://www.youtube.com/channel/UCqIIi4XtmaLo501tSuG-WrQ/about,14679.583333333334,0.09080639209786835,no notes,3,98517,2018-05-10 17:10:37.586654,25.0,UCqIIi4XtmaLo501tSuG-WrQ,Gaming
minecraft pro tactics,Breadman,testEmail,country not detected,https://www.youtube.com/channel/UCxImQdW9899AXB0eMmShAvA/about,67.20833333333333,0.08121512709237445,no notes,3,161,2018-05-10 17:10:41.275907,25.0,UCxImQdW9899AXB0eMmShAvA,Gaming
minecraft pro overview,RageElixir,testEmail,US,https://www.youtube.com/channel/UC2IbKgetx0qzxVKVZ8NlIfw/about,95123.625,0.06823810761438381,- gaming channel,1,1840416,2018-05-10 17:10:47.185641,25.0,UC2IbKgetx0qzxVKVZ8NlIfw,Gaming
minecraft pro overview,Muriako,testEmail,US,https://www.youtube.com/channel/UCpt-MjKkc5X4W7bUFV3Dwrw/about,635.1666666666666,0.1113578103869366,no notes,3,7854,2018-05-10 17:10:50.310911,13.0,UCpt-MjKkc5X4W7bUFV3Dwrw,Gaming
minecraft pro overview,Hat Films,testEmail,GB,https://www.youtube.com/channel/UC7A_dLnSAjl7uROCdoNyjzg/about,83671.84615384616,0.06815820779712688,- gaming channel,1,892920,2018-05-10 17:10:52.253881,14.0,UC7A_dLnSAjl7uROCdoNyjzg,Gaming
minecraft pro overview,CaptainSparklez,testEmail,US,https://www.youtube.com/channel/UCshoKvlZGZ20rVgazZp5vnQ/about,109646.5,0.04763003531044462,- gaming channel,1,10030085,2018-05-10 17:10:53.282951,6.0,UCshoKvlZGZ20rVgazZp5vnQ,Entertainment
minecraft pro overview,VMComix,testEmail,CA,https://www.youtube.com/channel/UC2IMaaY9f9YWjYivI7O6u5g/about,144585.82352941178,0.02474654784721795,- animation channel,0,53838,2018-05-10 17:10:55.448309,19.0,UC2IMaaY9f9YWjYivI7O6u5g,Film & Animation
minecraft pro overview,ZEROxFUSIONZ,testEmail,GB,https://www.youtube.com/channel/UCAX5MzLqxFWqv45_Ux60IlQ/about,4777.8,0.05113132364168405,no notes,3,126344,2018-05-10 17:10:57.747661,16.0,UCAX5MzLqxFWqv45_Ux60IlQ,Gaming
minecraft pro overview,Richlarrousse,testEmail,GB,https://www.youtube.com/channel/UCrVKIhnZHZcl8eHEucLOzYw/about,1278.2142857142858,0.060761851541398904,no notes,3,27081,2018-05-10 17:11:01.734113,15.0,UCrVKIhnZHZcl8eHEucLOzYw,Gaming
minecraft pro overview,NebelNiek,testEmail,DE,https://www.youtube.com/channel/UC2l7IRXKr1Uf-O_XWhYOjZg/about,911836.5,0.05998098038653006,no notes,3,571314,2018-05-10 17:11:03.391189,9.0,UC2l7IRXKr1Uf-O_XWhYOjZg,Gaming
minecraft pro overview,SparkofPhoenix,testEmail,DE,https://www.youtube.com/channel/UCwl446ypHa5u3YMRqHE81Ng/about,17406.375,0.07711175423436017,no notes,3,1005989,2018-05-10 17:11:04.929772,9.0,UCwl446ypHa5u3YMRqHE81Ng,Gaming
minecraft pro overview,Proxence,testEmail,US,https://www.youtube.com/channel/UCWMbLVqWxkHivuRnEU8IYpA/about,239.25,0.06722396377568793,no notes,3,25096,2018-05-10 17:11:07.392652,13.0,UCWMbLVqWxkHivuRnEU8IYpA,Gaming
minecraft pro overview,MrRIUO,testEmail,country not detected,https://www.youtube.com/channel/UCIm9a1lxn8h_UnyKb7GXsfw/about,,,no notes,3,45,2018-05-10 17:11:08.560510,0.0,UCIm9a1lxn8h_UnyKb7GXsfw,N/A
minecraft pro tips and trick,cubfan135,testEmail,US,https://www.youtube.com/channel/UC9lJXqw4QZw-HWaZH6sN-xw/about,22382.083333333332,0.06520468380587151,- minecraft channel,1,338441,2018-05-10 17:11:13.584294,13.0,UC9lJXqw4QZw-HWaZH6sN-xw,Gaming
minecraft pro tips and trick,Romric,testEmail,DE,https://www.youtube.com/channel/UClrVNzCeysYzb2iQgUrsM0g/about,153.33333333333334,0.13369565217391305,no notes,3,3990,2018-05-10 17:11:15.818462,13.0,UClrVNzCeysYzb2iQgUrsM0g,Entertainment
minecraft pro gameplay,Mamsie,testEmail,country not detected,https://www.youtube.com/channel/UCQwSUaxk6L7C6hte-ObGu2g/about,26.0,,no notes,3,20,2018-05-10 17:11:19.210374,2.0,UCQwSUaxk6L7C6hte-ObGu2g,Gaming
minecraft pro gameplay,suprsoup,testEmail,country not detected,https://www.youtube.com/channel/UCgxFR_TQOD8Uvi9rE3rM1cQ/about,3794.8571428571427,0.026445565426893542,no notes,3,34016,2018-05-10 17:11:21.458022,15.0,UCgxFR_TQOD8Uvi9rE3rM1cQ,Music
minecraft pro gameplay,Papa Jake,testEmail,CA,https://www.youtube.com/channel/UCANBW6ACWi9huiCfbKk1pbQ/about,,,no notes,3,4620449,2018-05-10 17:11:22.189038,1.0,UCANBW6ACWi9huiCfbKk1pbQ,Entertainment
minecraft pro gameplay,Jaoey,testEmail,US,https://www.youtube.com/channel/UCXJMz3oI_4zj6MKM-gZAYSw/about,95.3,0.0813221406086044,no notes,3,124,2018-05-10 17:11:25.244157,21.0,UCXJMz3oI_4zj6MKM-gZAYSw,Gaming
minecraft pro gameplay,Deadlion Gaming,testEmail,NL,https://www.youtube.com/channel/UC1HIv_xlLMN7Zc0YMvM_Heg/about,17.166666666666668,0.3162274618585298,no notes,3,136,2018-05-10 17:11:26.775205,7.0,UC1HIv_xlLMN7Zc0YMvM_Heg,Gaming
minecraft pro gameplay,Gamer1ife,testEmail,country not detected,https://www.youtube.com/channel/UCBnYLV-wvqC-G8FBHoRMpXA/about,320.8,0.010966900929494447,no notes,3,135,2018-05-10 17:11:28.646390,11.0,UCBnYLV-wvqC-G8FBHoRMpXA,Gaming
minecraft pro gameplay,Diego González Pascual,testEmail,MX,https://www.youtube.com/channel/UCfk1Tstz6LhYFRVSNX8yrUw/about,9393.916666666666,0.154630212815031,no notes,3,85182,2018-05-10 17:11:31.737105,25.0,UCfk1Tstz6LhYFRVSNX8yrUw,Gaming
minecraft pro gameplay,LazerLord10,testEmail,US,https://www.youtube.com/channel/UC7LVlwCosX0wrgF5Y6KkUQg/about,5097.285714285715,0.028979008435862222,no notes,3,83646,2018-05-10 17:11:33.378116,7.0,UC7LVlwCosX0wrgF5Y6KkUQg,Science & Technology
minecraft pro gameplay,Bajan Canadian,testEmail,US,https://www.youtube.com/channel/UCuj1Ms9_LCsQPSJ4p8nvOVA/about,66639.53846153847,0.07938230249078278,- former big utuber,1,5996296,2018-05-10 17:11:35.117799,14.0,UCuj1Ms9_LCsQPSJ4p8nvOVA,Gaming
minecraft pro common mistakes,Buzz,testEmail,US,https://www.youtube.com/channel/UCN68yV3PmpBzkqgHOxE9Z4w/about,3800.8823529411766,0.10042989673880334,no notes,3,712683,2018-05-10 17:11:39.853975,19.0,UCN68yV3PmpBzkqgHOxE9Z4w,Gaming
minecraft pro builds,A1MOSTADDICTED MINECRAFT,testEmail,GB,https://www.youtube.com/channel/UCR4xGfaPsPctQvKRctFSI2g/about,5653.416666666667,0.08237133659813159,no notes,3,245578,2018-05-10 17:11:43.769636,13.0,UCR4xGfaPsPctQvKRctFSI2g,Gaming
minecraft pro builds,OpticalCreeper,testEmail,country not detected,https://www.youtube.com/channel/UCs_oGZKZv8dJAnw6t4ecxSQ/about,1983.375,0.01780424780991996,no notes,3,21914,2018-05-10 17:11:46.371380,17.0,UCs_oGZKZv8dJAnw6t4ecxSQ,Gaming
minecraft pro builds,ItsFunneh,testEmail,US,https://www.youtube.com/channel/UCUk7VggtJdo9XYTy3Z5QVAw/about,742151.4736842106,0.03134436025898529,no notes,0,2186083,2018-05-10 17:11:48.631061,20.0,UCUk7VggtJdo9XYTy3Z5QVAw,Gaming
minecraft pro builds,TinyTurtle TT,testEmail,IE,https://www.youtube.com/channel/UCgnSuUx2jlBP9PvQP6fUzKA/about,88234.73913043478,0.06329480259471355,no notes,3,297932,2018-05-10 17:11:51.342799,24.0,UCgnSuUx2jlBP9PvQP6fUzKA,Gaming
minecraft pro builds,BloodMaster,testEmail,HR,https://www.youtube.com/channel/UCkzsValVHpv7wKnULt5q66w/about,129051.81818181818,0.06662938173430788,no notes,3,560260,2018-05-10 17:11:54.346262,23.0,UCkzsValVHpv7wKnULt5q66w,Gaming
minecraft pro builds,Jazzghost,testEmail,country not detected,https://www.youtube.com/channel/UCIXguhHCl8eDTkXpEuiGPUA/about,226138.5,0.17570338531475177,no notes,0,5769512,2018-05-10 17:11:56.005721,11.0,UCIXguhHCl8eDTkXpEuiGPUA,Gaming
minecraft pro builds,Gamer Chad,testEmail,US,https://www.youtube.com/channel/UCLVQ7EjP5H9NxoYZlL5f4qg/about,65162.555555555555,0.02677998541806609,- streamer,0,1443799,2018-05-10 17:11:58.104618,19.0,UCLVQ7EjP5H9NxoYZlL5f4qg,Gaming
minecraft pro players,skymonpro,testEmail,CA,https://www.youtube.com/channel/UCnEMPfpYZjaTw5jNG9CQFXA/about,579.0,0.09283246977547496,no notes,3,8253,2018-05-10 17:12:02.920569,4.0,UCnEMPfpYZjaTw5jNG9CQFXA,Gaming
minecraft pro players,Fenlort,testEmail,country not detected,https://www.youtube.com/channel/UCcn0U1OwKND0dQjmVH7RkrQ/about,6842199.333333333,0.012963862789148014,no notes,3,93854,2018-05-10 17:12:03.482648,3.0,UCcn0U1OwKND0dQjmVH7RkrQ,Gaming
minecraft pro players,Grapeapplesauce,testEmail,US,https://www.youtube.com/channel/UCAyFmGhTVmeSmGvx4ycr09A/about,52636.92307692308,0.06478183881841741,- minecraft channel,1,601861,2018-05-10 17:12:05.094989,13.0,UCAyFmGhTVmeSmGvx4ycr09A,Gaming
minecraft pro players,Two Players One Console,testEmail,IT,https://www.youtube.com/channel/UCpyDd4YbikHZE-DtNGfpdjQ/about,285954.25,0.05662869984028686,no notes,3,706084,2018-05-10 17:12:08.418943,25.0,UCpyDd4YbikHZE-DtNGfpdjQ,Gaming
minecraft pro players,Landon,testEmail,US,https://www.youtube.com/channel/UCX__hU61VF3Bu8AHk18KaEQ/about,73085.5625,0.03648377885851258,- gaming channel,1,675981,2018-05-10 17:12:10.377075,17.0,UCX__hU61VF3Bu8AHk18KaEQ,Gaming
minecraft pro noobs,Bboymoreno92 - Minecraft troll trampas,testEmail,ES,https://www.youtube.com/channel/UCc7DOB_aGhx-ahRzdJZWBdQ/about,75481.78260869565,0.07288537176025145,no notes,3,1581151,2018-05-10 17:12:15.119730,25.0,UCc7DOB_aGhx-ahRzdJZWBdQ,Gaming
minecraft pro noobs,ElTrollino,testEmail,ES,https://www.youtube.com/channel/UCI2FmVp--YL8d7iVFt8mmxg/about,859017.1666666666,0.04602944489079865,no notes,3,2477286,2018-05-10 17:12:18.161469,25.0,UCI2FmVp--YL8d7iVFt8mmxg,Gaming
minecraft pro noobs,EXTER GAMERRR,testEmail,country not detected,https://www.youtube.com/channel/UCPDnSsTk_016722e2DXM62Q/about,912062.4,0.009757884986816692,no notes,3,14905,2018-05-10 17:12:19.028744,5.0,UCPDnSsTk_016722e2DXM62Q,Gaming
minecraft pro news,RafaelRGP,testEmail,BR,https://www.youtube.com/channel/UCA4byp_Y7GM6WiwvRFoB-Uw/about,8942.545454545454,0.147367029928432,no notes,3,335786,2018-05-10 17:12:22.768876,11.0,UCA4byp_Y7GM6WiwvRFoB-Uw,Gaming
minecraft pro news,MatiTutoCanal,testEmail,country not detected,https://www.youtube.com/channel/UCdLutEPCPBJ2K2Wa8sPbKhQ/about,2893.315789473684,0.028185654775980937,no notes,3,35096,2018-05-10 17:12:26.249890,21.0,UCdLutEPCPBJ2K2Wa8sPbKhQ,Entertainment
minecraft pro news,Furious Jumper,testEmail,country not detected,https://www.youtube.com/channel/UCLMKLU-ZuDQIsbjMvR3bbog/about,176971.29166666666,0.04303017132486884,no notes,0,1929411,2018-05-10 17:12:29.288019,25.0,UCLMKLU-ZuDQIsbjMvR3bbog,Gaming
